LinesCount,LinesAvgLength,LineCommentCount,LineCodeCount,LineBlankCount,TypesCount,ClassCount,ObjectCount,TraitCount,MaxChildren,MethodCount,PrivateMethodCount,ProtectedMethodCount,MethodOverrideCount,FinalMethodCount,VarLocalCount,VarFieldCount,MagicNumbersCount,File
235,34,29,178,36,4,3,1,0,1,18,1,0,6,0,3,2,1,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/InMemoryRelation.scala
176,38,22,120,36,20,18,1,1,9,12,0,4,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/ColumnAccessor.scala
354,29,37,270,55,16,15,0,1,13,39,0,0,26,0,0,21,0,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/ColumnStats.scala
235,41,35,177,31,3,2,1,0,1,18,0,4,14,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/GenerateColumnAccessor.scala
347,40,65,280,49,2,1,1,0,1,13,4,0,8,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/InMemoryTableScanExec.scala
88,29,29,49,12,1,0,0,1,1,4,0,1,3,0,0,3,2,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/NullableColumnBuilder.scala
771,31,82,557,153,24,8,15,1,9,139,0,0,110,0,0,0,12,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/ColumnType.scala
59,32,16,32,12,1,0,0,1,1,3,0,1,3,0,0,5,0,sql/core/src/main/scala/org/apache/spark/sql/execution/columnar/NullableColumnAccessor.scala
296,40,88,211,28,2,2,0,0,1,14,3,0,0,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/CacheManager.scala
616,41,188,441,63,7,5,1,1,2,28,13,1,13,0,5,3,1,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/AdaptiveSparkPlanExec.scala
154,45,43,114,16,2,2,0,0,1,8,6,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/InsertAdaptiveSparkPlan.scala
45,40,16,26,4,1,1,0,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/PlanAdaptiveSubqueries.scala
56,44,28,28,5,1,1,0,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/LogicalQueryStage.scala
61,46,25,30,8,1,0,1,0,1,2,1,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/LogicalQueryStageStrategy.scala
232,35,60,154,30,4,3,1,0,2,26,0,0,20,1,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/QueryStageExec.scala
58,42,20,35,5,1,1,0,0,1,2,1,0,0,0,1,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/DemoteBroadcastHashJoin.scala
154,34,69,83,16,1,0,0,1,0,13,1,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/AdaptiveSparkPlanHelper.scala
81,41,27,51,8,1,1,0,0,1,3,0,1,3,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/CustomShuffleReaderExec.scala
149,40,35,105,17,4,1,3,0,1,8,4,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/OptimizeLocalShuffleReader.scala
48,34,23,22,6,2,1,1,0,1,2,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/simpleCosting.scala
32,33,22,9,4,2,0,0,2,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/costing.scala
165,46,71,108,13,1,0,1,0,1,3,0,0,0,0,8,0,1,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/ShufflePartitionsUtil.scala
45,35,16,24,6,1,1,0,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/ReuseAdaptiveSubquery.scala
92,47,36,66,8,2,1,1,0,1,3,1,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/CoalesceShufflePartitions.scala
351,40,82,254,35,4,3,1,0,1,15,8,0,2,0,2,4,0,sql/core/src/main/scala/org/apache/spark/sql/execution/adaptive/OptimizeSkewedJoin.scala
205,40,46,146,30,1,1,0,0,1,12,0,1,10,0,0,2,0,sql/core/src/main/scala/org/apache/spark/sql/execution/SortExec.scala
66,39,22,42,7,1,1,0,0,1,1,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/execution/r/MapPartitionsRWrapper.scala
197,35,33,158,20,1,1,0,0,1,5,0,2,4,0,0,4,0,sql/core/src/main/scala/org/apache/spark/sql/execution/r/ArrowRRunner.scala
652,37,315,324,53,7,2,4,1,4,27,0,0,2,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/RelationalGroupedDataset.scala
117,33,74,39,14,6,4,1,1,3,3,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/StreamingQueryListener.scala
46,37,25,18,5,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/StreamingQueryException.scala
524,46,392,132,29,1,1,0,0,1,17,0,0,0,0,0,3,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/DataStreamReader.scala
172,33,127,43,19,1,0,0,1,0,15,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/StreamingQuery.scala
450,39,143,302,37,1,1,0,0,1,15,2,0,0,0,1,1,2,sql/core/src/main/scala/org/apache/spark/sql/streaming/StreamingQueryManager.scala
252,39,68,153,36,5,4,1,0,4,26,1,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/progress.scala
482,37,244,224,38,1,1,0,0,0,21,4,0,0,0,0,7,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/DataStreamWriter.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/StreamingQueryPage.scala
39,37,16,17,7,2,1,1,0,1,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/StreamingQueryTab.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/StreamingQueryStatisticsPage.scala
77,28,24,47,10,1,0,1,0,0,6,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/UIUtils.scala
121,37,29,76,20,2,2,0,0,1,10,0,0,3,0,0,2,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/ui/StreamingQueryStatusListener.scala
325,48,251,60,25,1,0,0,1,1,14,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/GroupState.scala
68,36,28,33,9,1,1,0,0,1,5,0,0,1,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/streaming/StreamingQueryStatus.scala
972,39,458,480,91,1,1,0,0,0,36,13,0,0,0,0,6,0,sql/core/src/main/scala/org/apache/spark/sql/DataFrameWriter.scala
235,35,122,99,28,1,1,0,0,0,16,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/SparkSessionExtensions.scala
534,35,307,227,51,1,1,0,0,0,39,11,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/DataFrameNaFunctions.scala
1369,27,996,358,125,4,3,1,0,2,106,2,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/Column.scala
22,40,19,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/sources/package.scala
311,35,210,103,20,12,1,0,11,0,17,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/sources/interfaces.scala
253,29,95,122,58,3,2,0,1,1,48,0,1,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/SQLImplicits.scala
53,39,26,21,9,1,0,1,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/TeradataDialect.scala
246,36,146,96,24,4,2,2,0,1,16,0,0,1,0,0,1,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/JdbcDialects.scala
54,35,17,31,8,1,0,1,0,1,4,0,0,4,0,0,0,2,sql/core/src/main/scala/org/apache/spark/sql/jdbc/DB2Dialect.scala
129,41,36,88,15,1,0,1,0,1,8,1,0,7,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/PostgresDialect.scala
79,36,32,40,12,1,1,0,0,1,8,0,0,8,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/AggregatedDialect.scala
51,36,18,27,9,1,0,1,0,1,5,0,0,5,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/MySQLDialect.scala
48,39,17,24,9,1,0,1,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/DerbyDialect.scala
115,44,45,82,12,1,0,1,0,1,7,1,0,6,0,0,0,3,sql/core/src/main/scala/org/apache/spark/sql/jdbc/OracleDialect.scala
60,37,17,36,9,1,0,1,0,1,4,0,0,4,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/jdbc/MsSqlServerDialect.scala
45,35,31,14,6,1,1,0,0,0,3,0,0,0,0,0,0,0,sql/core/src/main/scala/org/apache/spark/sql/DatasetHolder.scala
54,38,20,25,12,1,1,0,0,1,7,0,0,5,0,0,0,0,sql/core/src/main/scala-2.12/org/apache/spark/sql/execution/streaming/StreamProgress.scala
220,32,17,173,32,1,1,0,0,1,1,1,0,0,0,3,0,21,sql/core/src/test/scala/org/apache/spark/sql/DeprecatedAPISuite.scala
1187,36,93,1011,159,2,2,0,0,1,19,6,0,2,0,2,0,25,sql/core/src/test/scala/org/apache/spark/sql/CachedTableSuite.scala
536,38,62,442,79,2,2,0,0,2,3,1,0,0,0,0,0,53,sql/core/src/test/scala/org/apache/spark/sql/DataFrameStatSuite.scala
3634,32,115,3128,489,3,2,1,0,1,49,2,0,4,0,0,0,498,sql/core/src/test/scala/org/apache/spark/sql/DataFrameFunctionsSuite.scala
689,37,163,513,68,11,7,0,4,5,17,3,7,4,0,2,0,10,sql/core/src/test/scala/org/apache/spark/sql/SQLQueryTestSuite.scala
270,28,26,201,45,3,1,2,0,1,13,0,0,8,0,24,0,0,sql/core/src/test/scala/org/apache/spark/sql/DatasetBenchmark.scala
804,35,80,650,110,31,25,5,1,5,66,4,1,52,0,3,2,5,sql/core/src/test/scala/org/apache/spark/sql/SparkSessionExtensionSuite.scala
121,49,20,90,14,3,3,0,0,1,0,0,0,0,0,0,0,2,sql/core/src/test/scala/org/apache/spark/sql/DataFrameComplexTypeSuite.scala
87,38,21,58,11,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/SSBQuerySuite.scala
399,39,59,343,34,4,3,0,1,2,6,0,5,0,0,0,0,4,sql/core/src/test/scala/org/apache/spark/sql/ExplainSuite.scala
84,28,16,56,13,1,1,0,0,1,1,1,0,0,0,0,0,11,sql/core/src/test/scala/org/apache/spark/sql/DataFrameHintSuite.scala
100,42,29,71,11,1,1,0,0,1,1,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/TPCDSQuerySuite.scala
198,40,29,155,28,1,1,0,0,1,4,1,0,0,0,0,0,12,sql/core/src/test/scala/org/apache/spark/sql/DatasetOptimizationSuite.scala
311,39,34,246,50,2,2,0,0,1,17,0,0,15,0,0,1,12,sql/core/src/test/scala/org/apache/spark/sql/util/DataFrameCallbackSuite.scala
71,33,16,38,18,3,2,1,0,1,2,0,0,2,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/util/ExecutionListenerManagerSuite.scala
188,36,25,137,36,1,1,0,0,1,2,0,0,1,0,0,0,40,sql/core/src/test/scala/org/apache/spark/sql/DataFrameRangeSuite.scala
2011,34,58,1667,326,38,32,6,0,2,20,1,0,8,0,0,1,131,sql/core/src/test/scala/org/apache/spark/sql/DatasetSuite.scala
637,37,27,475,147,1,1,0,0,1,4,2,0,2,0,0,1,43,sql/core/src/test/scala/org/apache/spark/sql/DataFrameWriterV2Suite.scala
299,32,21,255,27,1,1,0,0,1,0,0,0,0,0,2,1,19,sql/core/src/test/scala/org/apache/spark/sql/ApproximatePercentileQuerySuite.scala
194,36,64,122,22,2,2,0,0,1,1,0,0,1,0,0,0,2,sql/core/src/test/scala/org/apache/spark/sql/ExpressionsSchemaSuite.scala
464,31,17,372,77,4,3,1,0,1,3,3,0,0,0,0,0,55,sql/core/src/test/scala/org/apache/spark/sql/MathFunctionsSuite.scala
372,36,20,303,52,1,1,0,0,1,0,0,0,0,0,0,0,81,sql/core/src/test/scala/org/apache/spark/sql/DataFrameWindowFramesSuite.scala
370,33,27,292,63,2,2,0,0,1,4,0,1,4,0,0,0,58,sql/core/src/test/scala/org/apache/spark/sql/GeneratorFunctionSuite.scala
61,47,24,40,6,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/ApproxCountDistinctForIntervalsQuerySuite.scala
421,39,32,339,67,1,1,0,0,1,5,0,0,0,0,0,0,56,sql/core/src/test/scala/org/apache/spark/sql/DataFrameJoinSuite.scala
2455,37,113,2082,345,2,2,0,0,1,17,3,0,1,0,8,2,200,sql/core/src/test/scala/org/apache/spark/sql/DataFrameSuite.scala
1089,34,46,962,112,1,1,0,0,1,6,1,1,1,0,0,0,135,sql/core/src/test/scala/org/apache/spark/sql/JoinSuite.scala
74,40,22,49,10,3,3,0,0,3,3,0,3,3,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/AggregateHashMapSuite.scala
421,36,18,328,78,19,9,10,0,14,86,0,0,66,0,0,0,15,sql/core/src/test/scala/org/apache/spark/sql/DatasetAggregatorSuite.scala
67,31,17,43,9,2,0,1,1,1,4,0,0,2,0,0,1,0,sql/core/src/test/scala/org/apache/spark/sql/LocalSparkSession.scala
1649,33,75,1445,189,1,1,0,0,1,4,3,0,1,0,2,1,69,sql/core/src/test/scala/org/apache/spark/sql/SubquerySuite.scala
64,46,22,38,11,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/api/python/PythonSQLUtilsSuite.scala
38,30,16,17,6,1,1,0,0,1,0,0,0,0,0,0,0,4,sql/core/src/test/scala/org/apache/spark/sql/api/r/SQLUtilsSuite.scala
434,34,90,325,45,3,2,1,0,1,24,3,9,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/QueryTest.scala
1291,34,80,1086,159,3,3,0,0,2,7,1,0,2,0,0,0,201,sql/core/src/test/scala/org/apache/spark/sql/DynamicPartitionPruningSuite.scala
73,38,16,44,14,1,1,0,0,1,0,0,0,0,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/expressions/ReduceAggregatorSuite.scala
159,45,27,130,14,1,1,0,0,1,2,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/expressions/ExpressionInfoSuite.scala
248,28,17,200,33,2,2,0,0,1,6,0,5,0,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/ShowCreateTableSuite.scala
715,34,19,583,117,1,1,0,0,1,1,0,0,0,0,0,0,13,sql/core/src/test/scala/org/apache/spark/sql/JsonFunctionsSuite.scala
89,32,16,56,18,6,6,0,0,1,7,0,0,7,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/UDTRegistrationSuite.scala
68,33,16,43,10,3,2,1,0,1,4,0,1,3,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/ExtraStrategiesSuite.scala
217,35,25,169,33,1,1,0,0,1,1,1,0,0,0,0,0,7,sql/core/src/test/scala/org/apache/spark/sql/DataFrameSelfJoinSuite.scala
53,34,20,29,6,1,1,0,0,1,1,1,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/GenericWordSpecSuite.scala
507,32,153,356,46,4,0,2,2,1,34,0,23,6,0,1,1,0,sql/core/src/test/scala/org/apache/spark/sql/test/SQLTestUtils.scala
37,35,18,17,5,2,1,1,0,1,1,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/ProcessTestUtils.scala
166,32,62,101,20,2,0,0,2,1,11,0,3,6,0,0,1,0,sql/core/src/test/scala/org/apache/spark/sql/test/SharedSparkSession.scala
347,31,28,290,36,24,21,2,1,1,3,0,1,1,0,0,0,52,sql/core/src/test/scala/org/apache/spark/sql/test/SQLTestData.scala
1086,39,73,937,134,8,6,2,0,2,16,1,0,11,0,1,9,49,sql/core/src/test/scala/org/apache/spark/sql/test/DataFrameReaderWriterSuite.scala
73,31,24,42,12,4,2,2,0,1,6,0,0,3,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/TestSQLContext.scala
29,38,16,11,3,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/TestSparkSessionSuite.scala
49,35,20,25,6,1,1,0,0,1,1,1,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/GenericFunSpecSuite.scala
47,36,20,23,6,1,1,0,0,1,1,1,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/test/GenericFlatSpecSuite.scala
463,31,44,374,74,1,1,0,0,1,4,0,0,0,0,0,0,37,sql/core/src/test/scala/org/apache/spark/sql/DataFrameNaFunctionsSuite.scala
446,41,23,359,72,13,12,1,0,1,0,0,0,0,0,0,0,71,sql/core/src/test/scala/org/apache/spark/sql/DatasetPrimitiveSuite.scala
112,33,22,78,14,1,1,0,0,1,0,0,0,0,0,0,0,10,sql/core/src/test/scala/org/apache/spark/sql/DataFrameTungstenSuite.scala
329,34,33,257,57,10,8,0,2,3,17,0,0,12,0,0,0,3,sql/core/src/test/scala/org/apache/spark/sql/UserDefinedTypeSuite.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/StringFunctionsSuite.scala
108,34,16,80,13,1,1,0,0,1,0,0,0,0,0,0,0,12,sql/core/src/test/scala/org/apache/spark/sql/RowSuite.scala
33,42,16,14,4,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/internal/SQLConfGetterSuite.scala
60,36,16,35,10,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/internal/VariableSubstitutionSuite.scala
213,32,18,158,40,1,1,0,0,1,0,0,0,0,0,0,0,9,sql/core/src/test/scala/org/apache/spark/sql/internal/SQLConfEntrySuite.scala
55,35,22,28,10,1,1,0,0,1,1,0,1,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/internal/SharedStateSuite.scala
386,38,31,308,63,1,1,0,0,1,1,0,0,0,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/internal/SQLConfSuite.scala
85,41,16,64,6,1,1,0,0,1,0,0,0,0,0,0,0,3,sql/core/src/test/scala/org/apache/spark/sql/internal/DeprecatedCreateExternalTableSuite.scala
214,37,25,174,25,3,3,0,0,1,7,0,1,5,0,0,1,5,sql/core/src/test/scala/org/apache/spark/sql/internal/ExecutorSideSQLConfSuite.scala
544,40,51,454,73,1,1,0,0,1,13,11,0,2,0,0,0,9,sql/core/src/test/scala/org/apache/spark/sql/internal/CatalogSuite.scala
63,36,16,39,9,3,1,2,0,1,2,0,0,1,0,0,1,0,sql/core/src/test/scala/org/apache/spark/sql/execution/SparkPlannerSuite.scala
175,34,26,133,18,1,0,1,0,1,8,0,0,1,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/MiscBenchmark.scala
123,36,26,91,8,1,0,1,0,1,4,2,0,1,0,3,0,5,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/SortBenchmark.scala
147,43,33,105,16,1,0,1,0,1,5,0,0,2,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/TPCDSQueryBenchmark.scala
87,34,30,48,11,1,0,1,0,1,3,2,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/BloomFilterBenchmark.scala
69,34,19,42,10,2,1,0,1,1,3,0,0,0,1,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/SqlBasedBenchmark.scala
128,35,28,87,15,1,0,1,0,1,3,2,0,1,0,0,0,2,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/UDFBenchmark.scala
88,40,16,63,10,1,0,0,1,1,7,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DataSourceWriteBenchmark.scala
243,34,43,186,27,1,0,1,0,1,12,3,0,1,0,8,1,6,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/WideSchemaBenchmark.scala
35,43,28,7,2,1,0,1,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/OrcV2NestedSchemaPruningBenchmark.scala
242,39,28,194,22,2,0,2,0,1,13,12,0,1,0,0,0,20,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DateTimeRebaseBenchmark.scala
192,35,23,136,39,1,1,0,0,1,8,1,6,1,0,0,0,6,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/NestedSchemaPruningBenchmark.scala
102,35,30,63,13,1,0,1,0,1,5,4,0,1,0,0,0,2,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/IntervalBenchmark.scala
118,35,28,79,13,1,0,1,0,1,5,4,0,1,0,1,0,3,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/MakeDateTimeBenchmark.scala
43,40,28,13,4,1,0,1,0,1,1,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/OrcNestedSchemaPruningBenchmark.scala
113,35,41,66,11,1,0,1,0,1,6,2,0,1,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ParquetNestedPredicatePushDownBenchmark.scala
571,31,26,482,65,1,0,1,0,1,7,0,0,1,0,24,0,46,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/AggregateBenchmark.scala
52,39,27,23,4,1,0,1,0,1,1,0,0,1,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/WideTableBenchmark.scala
65,33,27,29,11,1,0,1,0,1,1,0,0,1,0,0,0,7,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/RangeBenchmark.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/TPCDSQueryBenchmarkArguments.scala
183,35,28,138,19,1,0,1,0,1,11,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/JoinBenchmark.scala
86,37,26,54,8,1,0,1,0,1,3,0,0,2,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/HashedRelationMetricsBenchmark.scala
208,31,27,161,23,1,0,1,0,1,6,0,0,1,0,24,0,8,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/UnsafeArrayDataBenchmark.scala
381,37,29,312,45,1,0,1,0,1,9,5,0,2,0,0,0,22,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/FilterPushdownBenchmark.scala
82,34,26,51,9,1,0,1,0,1,3,0,0,2,0,4,0,2,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/PrimitiveArrayBenchmark.scala
569,36,33,448,96,1,0,1,0,1,14,5,0,2,0,6,0,3,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DataSourceReadBenchmark.scala
107,35,28,68,13,1,0,1,0,1,5,4,0,1,0,0,0,2,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ExtractBenchmark.scala
59,41,37,20,4,1,0,1,0,1,1,0,0,1,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/BuiltInDataSourceWriteBenchmark.scala
220,42,28,187,7,1,0,1,0,1,4,3,0,1,0,0,0,1,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/DateTimeBenchmark.scala
252,40,31,195,29,1,0,1,0,1,19,17,0,1,0,0,0,12,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/InExpressionBenchmark.scala
35,44,28,7,2,1,0,1,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/benchmark/ParquetNestedSchemaPruningBenchmark.scala
95,39,20,67,13,2,1,1,0,1,1,0,0,0,0,0,1,19,sql/core/src/test/scala/org/apache/spark/sql/execution/WholeStageCodegenSparkSubmitSuite.scala
653,40,139,577,59,1,1,0,0,1,4,2,0,0,0,0,0,24,sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsSuite.scala
327,39,72,242,36,4,2,1,1,1,12,1,7,1,0,1,0,10,sql/core/src/test/scala/org/apache/spark/sql/execution/metric/SQLMetricsTestUtils.scala
139,40,26,109,13,1,1,0,0,1,2,2,0,0,0,0,0,7,sql/core/src/test/scala/org/apache/spark/sql/execution/SameResultSuite.scala
44,42,17,23,6,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/DeprecatedWholeStageCodegenSuite.scala
146,33,21,107,24,1,1,0,0,1,12,5,0,6,0,0,2,4,sql/core/src/test/scala/org/apache/spark/sql/execution/aggregate/SortBasedAggregationStoreSuite.scala
254,38,87,158,19,2,1,1,0,1,8,0,5,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/SparkPlanTest.scala
383,36,26,324,44,1,1,0,0,1,7,1,0,1,0,0,4,7,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/binaryfile/BinaryFileFormatSuite.scala
120,38,30,93,12,3,3,0,0,2,3,0,2,3,0,0,0,4,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/text/WholeTextFileSuite.scala
250,36,25,201,34,3,3,0,0,2,5,2,2,2,0,0,0,5,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/text/TextSuite.scala
553,39,40,473,63,10,9,1,0,4,17,0,0,13,0,0,0,3,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/FileIndexSuite.scala
1012,30,19,667,330,3,3,0,0,2,4,0,2,2,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/v2/V2SessionCatalogSuite.scala
88,43,19,60,13,2,2,0,0,1,7,0,0,7,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/v2/FileTableSuite.scala
222,26,40,150,35,10,10,0,0,9,11,0,1,11,0,0,1,0,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/ReadSchemaSuite.scala
157,36,22,114,24,2,0,0,2,2,2,2,0,0,0,0,0,50,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/ReadNestedSchemaTest.scala
486,40,31,409,62,11,11,0,0,1,9,5,3,1,0,0,0,4,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/SchemaPruningSuite.scala
45,35,16,23,7,1,1,0,0,1,0,0,0,0,0,0,0,0,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/SaveIntoDataSourceCommandSuite.scala
247,38,16,206,26,1,0,0,1,0,23,0,1,0,0,0,0,9,sql/core/src/test/scala/org/apache/spark/sql/execution/datasources/json/TestJsonData.scala
